"","Avrg_FPKM","sd_FPKM","ensembl","ensembl_version","gene","ENTREZID","description","RNA_start","RNA_end","RNA_length"
"5560",0.0155713188326795,0.0269703153590551,"ENSG00000113520","ENSG00000113520.11","IL4",3565,"interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014]",132673989,132682678,615
"5561",1.00926468660244,0.0792117605722654,"ENSG00000131437","ENSG00000131437.16","KIF3A",11127,"kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319]",132692628,132737638,6325
"5562",0.918315278325773,0.223127096854049,"ENSG00000164402","ENSG00000164402.14","SEPTIN8",23176,"septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]",132750819,132777239,2751
"5563",0.234496232140946,0.0481341773422942,"ENSG00000164403","ENSG00000164403.15","SHROOM1",134549,"shroom family member 1 [Source:HGNC Symbol;Acc:HGNC:24084]",132822141,132830647,3768
"5564",0.0244525267489574,0.0423530187026312,"ENSG00000164404","ENSG00000164404.9","GDF9",2661,"growth differentiation factor 9 [Source:HGNC Symbol;Acc:HGNC:4224]",132861181,132865614,1798
"5565",1318.48773316443,139.364821227813,"ENSG00000164405","ENSG00000164405.11","UQCRQ",27089,"ubiquinol-cytochrome c reductase complex III subunit VII [Source:HGNC Symbol;Acc:HGNC:29594]",132866630,132867687,429
"5566",1.71877805938655,0.792193723310995,"ENSG00000164406","ENSG00000164406.8","LEAP2",116842,"liver enriched antimicrobial peptide 2 [Source:HGNC Symbol;Acc:HGNC:29571]",132873444,132874698,935
"5567",1.06112195734572,0.134075791322026,"ENSG00000072364","ENSG00000072364.13","AFF4",27125,"ALF transcription elongation factor 4 [Source:HGNC Symbol;Acc:HGNC:17869]",132875395,132963634,9536
"5568",1.3702760572758,2.37338775159685,"ENSG00000272023","ENSG00000272023.1","AFF4-DT",NA,"AFF4 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55235]",132963770,132964164,395
"5569",4.41395797064091,0.213329695672291,"ENSG00000155329","ENSG00000155329.12","ZCCHC10",54819,"zinc finger CCHC-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25954]",132996985,133026604,2178
"5570",0.0208459517462352,0.0109117756183925,"ENSG00000287054","ENSG00000287054.1",NA,NA,"novel transcript, antisense to ZCCHC10",133025847,133050178,2034
"5571",1.43762854554065,1.26062564819702,"ENSG00000286408","ENSG00000286408.1",NA,NA,"novel transcript",133051065,133051893,829
"5572",2.23674159102405,0.324951451499719,"ENSG00000170606","ENSG00000170606.16","HSPA4",3308,"heat shock protein family A (Hsp70) member 4 [Source:HGNC Symbol;Acc:HGNC:5237]",133052013,133106449,4774
"5573",2.13640401191876,3.70036029413727,"ENSG00000279691","ENSG00000279691.1",NA,NA,"TEC",133052769,133052971,203
"5574",0.243210005640506,0.421252086678469,"ENSG00000280104","ENSG00000280104.1",NA,NA,"TEC",133457805,133458331,527
"5575",0.230686177882717,0.399560180696737,"ENSG00000279197","ENSG00000279197.1",NA,NA,"TEC",133574829,133575298,470
"5576",2.64332989361553,0.141516125399843,"ENSG00000113583","ENSG00000113583.8","C5orf15",56951,"chromosome 5 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:20656]",133955510,133968625,2188
"5577",5.92723970542405,1.00496501163852,"ENSG00000213585","ENSG00000213585.11","VDAC1",7416,"voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]",133971871,134004975,1839
"5578",0.918197521913604,1.16437669194615,"ENSG00000271737","ENSG00000271737.2",NA,NA,"novel transcript",134004834,134005563,730
"5579",0.0391536728166511,0.0178044317532996,"ENSG00000081059","ENSG00000081059.20","TCF7",6932,"transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:11639]",134114681,134148210,3288
"5580",15.5943756997228,1.45155354242878,"ENSG00000113558","ENSG00000113558.19","SKP1",6500,"S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]",134148935,134176950,9386
"5581",6.48687281425854,1.17948677691783,"ENSG00000113575","ENSG00000113575.12","PPP2CA",5515,"protein phosphatase 2 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9299]",134194035,134226043,4873
"5582",0.0954264884738965,0.165283526424675,"ENSG00000270177","ENSG00000270177.1","PPP2CA-DT",NA,"PPP2CA divergent transcript [Source:HGNC Symbol;Acc:HGNC:55266]",134226410,134227827,1418
"5583",0.0143696200113547,0.00437240916100302,"ENSG00000006837","ENSG00000006837.12","CDKL3",51265,"cyclin dependent kinase like 3 [Source:HGNC Symbol;Acc:HGNC:15483]",134286350,134371042,1417
"5584",16.1791320209582,0.748172162662847,"ENSG00000119048","ENSG00000119048.9","UBE2B",7320,"ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]",134371184,134390573,1064
"5585",0.1421576762185,0.134759465011739,"ENSG00000248559","ENSG00000248559.1",NA,NA,"novel transcript",134399495,134401921,520
"5586",1.98385044609473,0.357256606155401,"ENSG00000237190","ENSG00000237190.4","CDKN2AIPNL",91368,"CDKN2A interacting protein N-terminal like [Source:HGNC Symbol;Acc:HGNC:30545]",134402065,134411881,1228
"5587",0.0404712592776696,0.0700982773152171,"ENSG00000251169","ENSG00000251169.3","LINC01843",101927934,"long intergenic non-protein coding RNA 1843 [Source:HGNC Symbol;Acc:HGNC:52659]",134506552,134509230,1108
"5588",0.246799709900549,0.0794946501388777,"ENSG00000043143","ENSG00000043143.22","JADE2",23338,"jade family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:22984]",134524312,134566580,1552
"5589",3.67583473803684,0.198909708664217,"ENSG00000152700","ENSG00000152700.14","SAR1B",51128,"secretion associated Ras related GTPase 1B [Source:HGNC Symbol;Acc:HGNC:10535]",134601149,134632828,6517
"5590",0.18822374838426,0.0362222948876302,"ENSG00000113615","ENSG00000113615.13","SEC24A",10802,"SEC24 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10703]",134648785,134727909,6389
"5591",25.4676039056952,1.07845355165715,"ENSG00000164615","ENSG00000164615.6","CAMLG",819,"calcium modulating ligand [Source:HGNC Symbol;Acc:HGNC:1471]",134738495,134751963,2027
"5592",3.38366392878849,0.538058565127522,"ENSG00000145833","ENSG00000145833.16","DDX46",9879,"DEAD-box helicase 46 [Source:HGNC Symbol;Acc:HGNC:18681]",134758771,134790122,1584
"5593",7.56257018202093,0.402744897485537,"ENSG00000181904","ENSG00000181904.9","C5orf24",134553,"chromosome 5 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26746]",134845680,134859109,4270
"5594",0.599962125084497,0.102682075385547,"ENSG00000113621","ENSG00000113621.15","TXNDC15",79770,"thioredoxin domain containing 15 [Source:HGNC Symbol;Acc:HGNC:20652]",134874371,134900039,1006
"5595",0.115876815874962,0.0380020259022735,"ENSG00000132570","ENSG00000132570.15","PCBD2",84105,"pterin-4 alpha-carbinolamine dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:24474]",134905131,134962644,2365
"5596",3.27085084598922,1.02649746175397,"ENSG00000279799","ENSG00000279799.1",NA,NA,"TEC",134905235,134905691,457
"5597",0.181144257906272,0.313751058193024,"ENSG00000244921","ENSG00000244921.2","MTCYBP18",NA,"MT-CYB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:51976]",134923303,134924049,747
"5598",0.0598358187664884,0.103638678216041,"ENSG00000248923","ENSG00000248923.1","MTND5P11",NA,"MT-ND5 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42273]",134924648,134926459,1812
"5599",1.08553292419541,0.340674901976444,"ENSG00000247627","ENSG00000247627.2","MTND4P12",NA,"MT-ND4 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:42199]",134926660,134928036,1377
"5600",0.455605254733957,0.789131449394575,"ENSG00000198868","ENSG00000198868.3","MTND4LP30",NA,"MT-ND4L pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:42264]",134928030,134928326,297
"5601",1.80546121674713,1.59187022106421,"ENSG00000249192","ENSG00000249192.1","MTND3P25",NA,"MT-ND3 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:52172]",134928393,134928527,135
"5602",0.013307175369737,0.0014952624826222,"ENSG00000152705","ENSG00000152705.8","CATSPER3",347732,"cation channel sperm associated 3 [Source:HGNC Symbol;Acc:HGNC:20819]",134967907,134995854,551
"5603",9.28087353542697,2.51646600697405,"ENSG00000069011","ENSG00000069011.16","PITX1",5307,"paired like homeodomain 1 [Source:HGNC Symbol;Acc:HGNC:9004]",135027734,135034228,2337
"5604",0.000759761136835589,0.000664813713133827,"ENSG00000224186","ENSG00000224186.8","PITX1-AS1",100996485,"PITX1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48332]",135033280,135344685,2479
"5605",0.105317726353777,0.182415652982377,"ENSG00000249082","ENSG00000249082.2","EPIST",101927953,"esophagus epithelial intergenic associated transcript [Source:HGNC Symbol;Acc:HGNC:49679]",135038831,135040047,843
"5606",9.59195026938615,1.47724221182552,"ENSG00000113648","ENSG00000113648.17","MACROH2A1",9555,"macroH2A.1 histone [Source:HGNC Symbol;Acc:HGNC:4740]",135334381,135351544,1744
"5607",0.0158530207758252,0.0274582374371742,"ENSG00000249639","ENSG00000249639.1",NA,NA,"novel transcript, antisense to TIFAB",135450613,135458697,504
"5608",15.3061823606663,3.71801802347282,"ENSG00000145824","ENSG00000145824.13","CXCL14",9547,"C-X-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10640]",135570679,135578991,1687
"5609",0.0202583153222864,0.0350884314139512,"ENSG00000251045","ENSG00000251045.1","SLC25A48-AS1",340074,"SLC25A48 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27965]",135648584,135653935,2141
"5610",17.7198520282601,5.68454233133935,"ENSG00000120708","ENSG00000120708.17","TGFBI",7045,"transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]",136028988,136046440,561
"5611",0.115674087885904,0.113185426110778,"ENSG00000164621","ENSG00000164621.5","SMAD5-AS1",9597,"SMAD5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30586]",136129507,136134890,1816
"5612",2.29267663918373,0.536563345069291,"ENSG00000113658","ENSG00000113658.18","SMAD5",4090,"SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]",136132845,136182733,7013
"5613",0.00347317867414152,0.00112643982620072,"ENSG00000152377","ENSG00000152377.15","SPOCK1",6695,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:11251]",136975298,137499326,4824
"5614",14.1791579081432,2.84594375467097,"ENSG00000177733","ENSG00000177733.7","HNRNPA0",10949,"heterogeneous nuclear ribonucleoprotein A0 [Source:HGNC Symbol;Acc:HGNC:5030]",137745651,137754363,8713
"5615",0.0216078399387191,0.0117792063106546,"ENSG00000250159","ENSG00000250159.7","PKD2L2-DT",NA,"PKD2L2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55557]",137809780,137880454,5227
"5616",0.012385023590491,0.010919841455471,"ENSG00000120729","ENSG00000120729.10","MYOT",9499,"myotilin [Source:HGNC Symbol;Acc:HGNC:12399]",137867858,137887537,1474
"5617",0.154561050144941,0.0340141707791729,"ENSG00000031003","ENSG00000031003.11","FAM13B",51306,"family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335]",137937960,138033031,5465
"5618",0.938619745087473,0.0911811201577711,"ENSG00000112983","ENSG00000112983.18","BRD8",10902,"bromodomain containing 8 [Source:HGNC Symbol;Acc:HGNC:19874]",138139770,138178630,4028
"5619",7.76242085683231,1.23199015676825,"ENSG00000112984","ENSG00000112984.12","KIF20A",10112,"kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]",138178719,138182425,631
"5620",1.74023365261795,0.271885851968602,"ENSG00000094880","ENSG00000094880.11","CDC23",8697,"cell division cycle 23 [Source:HGNC Symbol;Acc:HGNC:1724]",138187650,138213323,3133
"5621",0.292186719653864,0.0799034023647287,"ENSG00000158402","ENSG00000158402.21","CDC25C",995,"cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]",138285269,138331804,2093
"5622",1.95478515990095,0.203366274554309,"ENSG00000120709","ENSG00000120709.11","FAM53C",51307,"family with sequence similarity 53 member C [Source:HGNC Symbol;Acc:HGNC:1336]",138331935,138345058,558
"5623",0.159524125742181,0.0462516239124234,"ENSG00000120733","ENSG00000120733.15","KDM3B",51780,"lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]",138352685,138437027,6724
"5624",0.0342179189925364,0.0592671742243491,"ENSG00000132563","ENSG00000132563.17","REEP2",51308,"receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:17975]",138439057,138446965,2131
"5625",3.23719500855106,0.138086380674723,"ENSG00000120738","ENSG00000120738.8","EGR1",1958,"early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]",138465479,138469303,3137
"5626",0.207397529081791,0.359223057733905,"ENSG00000241458","ENSG00000241458.1","RPL7P19",NA,"ribosomal protein L7 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:36268]",138473744,138474361,618
"5627",4.05643232733411,0.549064316462669,"ENSG00000120705","ENSG00000120705.13","ETF1",2107,"eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]",138506095,138543229,3874
"5628",11.4638043542889,1.55004055656985,"ENSG00000113013","ENSG00000113013.16","HSPA9",3313,"heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]",138553756,138575009,4479
"5629",21.4815219394489,3.16099220198969,"ENSG00000206989","ENSG00000206989.1","SNORD63",26785,"small nucleolar RNA, C/D box 63 [Source:HGNC Symbol;Acc:HGNC:10220]",138561043,138561110,68
"5630",0.55334211462937,0.0514648964388499,"ENSG00000044115","ENSG00000044115.21","CTNNA1",1495,"catenin alpha 1 [Source:HGNC Symbol;Acc:HGNC:2509]",138610967,138810089,696
"5631",0.330754073809366,0.0613408640042569,"ENSG00000253404","ENSG00000253404.1","CTNNA1-AS1",105379194,"CTNNA1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55535]",138744434,138753309,587
"5632",0.0737627986211764,0.0645446544511777,"ENSG00000146006","ENSG00000146006.8","LRRTM2",26045,"leucine rich repeat transmembrane neuronal 2 [Source:HGNC Symbol;Acc:HGNC:19409]",138868921,138875335,6064
"5633",0.0346751021794999,0.0126535924507533,"ENSG00000120725","ENSG00000120725.13","SIL1",64374,"SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624]",138946724,139198368,1889
"5634",7.36191068934026,1.26581809212846,"ENSG00000281398","ENSG00000281398.4","SNHG4",724102,"small nucleolar RNA host gene 4 [Source:HGNC Symbol;Acc:HGNC:32964]",139274102,139279839,542
"5635",1.72863307986427,1.52413106272106,"ENSG00000252213","ENSG00000252213.1","SNORA74D",109616975,"small nucleolar RNA, H/ACA box 74D [Source:HGNC Symbol;Acc:HGNC:52219]",139276180,139276320,141
"5636",0.547588402044833,0.948450933977104,"ENSG00000200959","ENSG00000200959.1","SNORA74A",26821,"small nucleolar RNA, H/ACA box 74A [Source:HGNC Symbol;Acc:HGNC:10119]",139278781,139278978,198
"5637",0.199626344510023,0.0601586944564544,"ENSG00000015479","ENSG00000015479.20","MATR3",9782,"matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]",139293674,139318987,575
"5638",8.30662250204236,0.184157450050691,"ENSG00000120727","ENSG00000120727.13","PAIP2",51247,"poly(A) binding protein interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17970]",139341587,139364704,776
"5639",0.130457333136087,0.0743109051875657,"ENSG00000228672","ENSG00000228672.4","PROB1",389333,"proline rich basic protein 1 [Source:HGNC Symbol;Acc:HGNC:41906]",139390592,139395104,4513
"5640",0.330560320136267,0.0749491353112717,"ENSG00000170469","ENSG00000170469.11","SPATA24",202051,"spermatogenesis associated 24 [Source:HGNC Symbol;Acc:HGNC:27322]",139396563,139404088,909
"5641",1.04010782129287,0.255084404663901,"ENSG00000170464","ENSG00000170464.10","DNAJC18",202052,"DnaJ heat shock protein family (Hsp40) member C18 [Source:HGNC Symbol;Acc:HGNC:28429]",139408588,139414239,451
"5642",0.457514808010337,0.124299451088843,"ENSG00000184584","ENSG00000184584.14","STING1",340061,"stimulator of interferon response cGAMP interactor 1 [Source:HGNC Symbol;Acc:HGNC:27962]",139475533,139482758,2170
"5643",2.55931684469742,0.311577903348894,"ENSG00000131508","ENSG00000131508.17","UBE2D2",7322,"ubiquitin conjugating enzyme E2 D2 [Source:HGNC Symbol;Acc:HGNC:12475]",139526431,139626855,656
"5644",0.599019356933022,1.03753196092523,"ENSG00000275506","ENSG00000275506.1","H3P25",NA,"H3 histone pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:54459]",139612002,139612363,362
"5645",0.821468048333981,0.165186433246451,"ENSG00000171604","ENSG00000171604.12","CXXC5",51523,"CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]",139647299,139680729,503
"5646",0.000652210081328251,0.00112966099806916,"ENSG00000158458","ENSG00000158458.21","NRG2",9542,"neuregulin 2 [Source:HGNC Symbol;Acc:HGNC:7998]",139846781,140043299,3919
"5647",0.0643171003274079,0.00946145068624211,"ENSG00000245146","ENSG00000245146.7","MALINC1",124900193,"mitosis associated long intergenic non-coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:49009]",140071312,140109266,2369
"5648",19.0799607143175,2.57561767478841,"ENSG00000185129","ENSG00000185129.8","PURA",5813,"purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]",140107777,140114500,784
"5649",1.63181761003669,0.449996322258103,"ENSG00000182700","ENSG00000182700.5","IGIP",492311,"IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]",140125937,140129392,3456
"5650",0.0948466156250749,0.0119757188125569,"ENSG00000120306","ENSG00000120306.11","CYSTM1",84418,"cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]",140175156,140244810,665
"5651",0.0447321522829703,0.0774783604860128,"ENSG00000250069","ENSG00000250069.1",NA,NA,"novel transcript",140200163,140203187,3025
"5652",1.27808661762954,0.125345144148513,"ENSG00000113068","ENSG00000113068.10","PFDN1",5201,"prefoldin subunit 1 [Source:HGNC Symbol;Acc:HGNC:8866]",140245035,140303101,1336
"5653",0.188268038583652,0.0481478765011311,"ENSG00000113070","ENSG00000113070.8","HBEGF",1839,"heparin binding EGF like growth factor [Source:HGNC Symbol;Acc:HGNC:3059]",140332843,140346603,2358
"5654",0.0689144956224517,0.0081550891543489,"ENSG00000131503","ENSG00000131503.21","ANKHD1",54882,"ankyrin repeat and KH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24714]",140401814,140472476,2064
"5655",0.00884235322465409,0.00396101013794432,"ENSG00000254996","ENSG00000254996.5","ANKHD1-EIF4EBP3",404734,"ANKHD1-EIF4EBP3 readthrough [Source:HGNC Symbol;Acc:HGNC:33530]",140401908,140549569,8246
"5656",0.729204500862043,0.0805244062338034,"ENSG00000213523","ENSG00000213523.12","SRA1",10011,"steroid receptor RNA activator 1 [Source:HGNC Symbol;Acc:HGNC:11281]",140537340,140551128,461
"5657",0.589870092156724,0.278723776098131,"ENSG00000113108","ENSG00000113108.20","APBB3",10307,"amyloid beta precursor protein binding family B member 3 [Source:HGNC Symbol;Acc:HGNC:20708]",140558268,140562907,2064
"5658",1.31620684657457,0.456471029899846,"ENSG00000176087","ENSG00000176087.17","SLC35A4",113829,"solute carrier family 35 member A4 [Source:HGNC Symbol;Acc:HGNC:20753]",140564819,140569089,2789
"5659",1.93442273222907,1.70557523685452,"ENSG00000200235","ENSG00000200235.1",NA,124900208,"",140579667,140579792,126
"5660",0.245939892492124,0.215204760033423,"ENSG00000170458","ENSG00000170458.15","CD14",929,"CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]",140631728,140633651,1498
"5661",29.2756772922088,2.36643439516636,"ENSG00000131495","ENSG00000131495.9","NDUFA2",4695,"NADH:ubiquinone oxidoreductase subunit A2 [Source:HGNC Symbol;Acc:HGNC:7685]",140638740,140647314,576
"5662",0.143137450129609,0.01832928617484,"ENSG00000113119","ENSG00000113119.13","TMCO6",55374,"transmembrane and coiled-coil domains 6 [Source:HGNC Symbol;Acc:HGNC:28814]",140639451,140645404,1865
"5663",13.9556993991572,2.62230604177792,"ENSG00000113141","ENSG00000113141.19","IK",3550,"IK cytokine [Source:HGNC Symbol;Acc:HGNC:5958]",140647058,140653073,569
"5664",1.16561922679695,0.426093007021708,"ENSG00000120314","ENSG00000120314.19","WDR55",54853,"WD repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25971]",140664904,140672345,3852
"5665",1.9029797283084,0.662156837803178,"ENSG00000170445","ENSG00000170445.16","HARS1",3035,"histidyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:4816]",140673035,140680355,4570
"5666",2.16212974393957,0.261420313821535,"ENSG00000112855","ENSG00000112855.17","HARS2",23438,"histidyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:4817]",140691430,140698772,1747
"5667",46.1455182589605,5.95151908798562,"ENSG00000146007","ENSG00000146007.11","ZMAT2",153527,"zinc finger matrin-type 2 [Source:HGNC Symbol;Acc:HGNC:26433]",140698680,140704502,521
"5668",20.9736332664323,1.83536000613671,"ENSG00000199990","ENSG00000199990.1","VTRNA1-1",56664,"vault RNA 1-1 [Source:HGNC Symbol;Acc:HGNC:12654]",140711275,140711373,99
"5669",15.8887872524017,8.61191797847826,"ENSG00000202111","ENSG00000202111.1","VTRNA1-2",56663,"vault RNA 1-2 [Source:HGNC Symbol;Acc:HGNC:12655]",140718925,140719013,89
"5670",36.2488971888941,8.21594270619177,"ENSG00000202515","ENSG00000202515.1","VTRNA1-3",56662,"vault RNA 1-3 [Source:HGNC Symbol;Acc:HGNC:12656]",140726158,140726246,89
"5671",0.0102702002088545,0.0177885085656405,"ENSG00000204967","ENSG00000204967.13","PCDHA4",56144,"protocadherin alpha 4 [Source:HGNC Symbol;Acc:HGNC:8670]",140807037,140817593,10557
"5672",0.0109495679443264,0.0189652080005008,"ENSG00000250120","ENSG00000250120.8","PCDHA10",56139,"protocadherin alpha 10 [Source:HGNC Symbol;Acc:HGNC:8664]",140855883,140868240,12358
"5673",0.0628754834302411,0.108903531851633,"ENSG00000248383","ENSG00000248383.5","PCDHAC1",56135,"protocadherin alpha subfamily C, 1 [Source:HGNC Symbol;Acc:HGNC:8676]",140926369,140930445,4077
"5674",0.727947325581053,0.381238321098388,"ENSG00000112852","ENSG00000112852.7","PCDHB2",56133,"protocadherin beta 2 [Source:HGNC Symbol;Acc:HGNC:8687]",141094606,141097264,2231
"5675",0.0375870008717145,0.0651025952139452,"ENSG00000113209","ENSG00000113209.9","PCDHB5",26167,"protocadherin beta 5 [Source:HGNC Symbol;Acc:HGNC:8690]",141135206,141138615,3410
"5676",0.0804487280951161,0.139341284465035,"ENSG00000177839","ENSG00000177839.7","PCDHB9",56127,"protocadherin beta 9 [Source:HGNC Symbol;Acc:HGNC:8694]",141187127,141188808,498
"5677",0.10687701604423,0.0997225059519238,"ENSG00000120324","ENSG00000120324.9","PCDHB10",56126,"protocadherin beta 10 [Source:HGNC Symbol;Acc:HGNC:8681]",141192353,141195647,3295
"5678",0.0451149852068098,0.0781414465609128,"ENSG00000120328","ENSG00000120328.6","PCDHB12",56124,"protocadherin beta 12 [Source:HGNC Symbol;Acc:HGNC:8683]",141208697,141211537,1963
"5679",0.0481599020471966,0.042462454029573,"ENSG00000187372","ENSG00000187372.11","PCDHB13",56123,"protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]",141213919,141218979,5061
"5680",0.137763892644517,0.0419190003478411,"ENSG00000120327","ENSG00000120327.7","PCDHB14",56122,"protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]",141223343,141227759,4417
"5681",0.0457285970497161,0.0792042534489526,"ENSG00000262096","ENSG00000262096.3","PCDHB19P",NA,"protocadherin beta 19 pseudogene [Source:HGNC Symbol;Acc:HGNC:14549]",141239923,141242293,2371
"5682",1.13628487277435,0.12473865377347,"ENSG00000178913","ENSG00000178913.9","TAF7",6879,"TATA-box binding protein associated factor 7 [Source:HGNC Symbol;Acc:HGNC:11541]",141259884,141320592,683
"5683",0.034408918947914,0.0595979958513064,"ENSG00000272070","ENSG00000272070.3",NA,NA,"novel transcript",141326210,141329360,3151
"5684",0.01977957916243,0.0342592360616595,"ENSG00000253767","ENSG00000253767.3","PCDHGA8",9708,"protocadherin gamma subfamily A, 8 [Source:HGNC Symbol;Acc:HGNC:8706]",141390157,141396636,6480
"5685",0.101359371277892,0.175559580876546,"ENSG00000276547","ENSG00000276547.2","PCDHGB5",56101,"protocadherin gamma subfamily B, 5 [Source:HGNC Symbol;Acc:HGNC:8712]",141397987,141400656,2670
"5686",0.151527156715505,0.113692010524659,"ENSG00000253305","ENSG00000253305.3","PCDHGB6",56100,"protocadherin gamma subfamily B, 6 [Source:HGNC Symbol;Acc:HGNC:8713]",141408021,141412621,4601
"5687",0.690068239101703,0.354046088038461,"ENSG00000253846","ENSG00000253846.3","PCDHGA10",56106,"protocadherin gamma subfamily A, 10 [Source:HGNC Symbol;Acc:HGNC:8697]",141412987,141417448,4462
"5688",0.213645231356652,0.278928930015911,"ENSG00000253873","ENSG00000253873.6","PCDHGA11",56105,"protocadherin gamma subfamily A, 11 [Source:HGNC Symbol;Acc:HGNC:8698]",141421047,141424679,3633
"5689",0.0100945956505357,0.0055611771179753,"ENSG00000253159","ENSG00000253159.3","PCDHGA12",26025,"protocadherin gamma subfamily A, 12 [Source:HGNC Symbol;Acc:HGNC:8699]",141430507,141512975,4854
"5690",6.85702922309641,1.51498814957779,"ENSG00000131504","ENSG00000131504.18","DIAPH1",1729,"diaphanous related formin 1 [Source:HGNC Symbol;Acc:HGNC:2876]",141515016,141524755,2606
"5691",0.0403157549348823,0.0698289358927119,"ENSG00000228737","ENSG00000228737.2",NA,NA,"novel transcript",141618414,141626481,621
"5692",1.3849097021375,0.361326698667162,"ENSG00000171720","ENSG00000171720.10","HDAC3",8841,"histone deacetylase 3 [Source:HGNC Symbol;Acc:HGNC:4854]",141620876,141635164,1952
"5693",0.554150496718978,0.379013454604962,"ENSG00000164620","ENSG00000164620.9","RELL2",285613,"RELT like 2 [Source:HGNC Symbol;Acc:HGNC:26902]",141636950,141641063,2154
"5694",0.169142315451489,0.0413781117317769,"ENSG00000197948","ENSG00000197948.11","FCHSD1",89848,"FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]",141639302,141651418,4319
"5695",0.171126358791526,0.0252661443586126,"ENSG00000120318","ENSG00000120318.16","ARAP3",64411,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:24097]",141653401,141682203,4927
"5696",1.69620277060485,0.582603725428245,"ENSG00000156453","ENSG00000156453.14","PCDH1",5097,"protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]",141853090,141878410,4814
"5697",1.1754945211364,0.268833145811925,"ENSG00000081791","ENSG00000081791.9","DELE1",9812,"DAP3 binding cell death enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28969]",141923871,141942047,4907
"5698",0.798168400413131,0.0245074352012162,"ENSG00000013561","ENSG00000013561.18","RNF14",9604,"ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058]",141958328,141978830,938
"5699",0.913269175177956,0.328783704120179,"ENSG00000113552","ENSG00000113552.16","GNPDA1",10007,"glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]",141991749,142013027,980
